,Nome,LOA (m),Boca (m),DWT (ton),Calado de Entrada (m),Calado de Saída (m),Calado Aéreo (m),Pontal (m),Tamanho de Lança (m),Ano de Construção,Tipo do Navio,Último Porto,Próximo Porto,Situação
752,Navio288,236,32,89989,18.30366639085539,17.223836673326687,24,16,86,1999,GL,Porto120,Porto117,1
753,Navio168,269,65,98386,16.229755170071705,15.673823750748708,20,16,19,1999,GLP,Porto170,Porto30,1
754,Navio521,284,57,127750,13.902285959019284,11.539555102823831,13,14,89,2016,GSM,Porto187,Porto161,1
755,Navio969,221,37,141736,16.150796801242574,14.504227087435822,28,17,51,2012,GS,Porto105,Porto77,0
756,Navio361,268,79,87919,14.377631256390204,13.965662599174538,27,17,43,2002,GS,Porto73,Porto77,1
757,Navio3741,187,32,80675,13.38034225601129,17.300188696676095,23,19,114,2010,GLP,Porto78,Porto8,0
758,Navio6390,183,35,108406,13.321911441298054,18.107352672752114,13,17,63,2006,CG,Porto150,Porto147,0
759,Navio473,236,74,86277,15.47512448230636,11.580828801806081,21,10,97,2007,CG,Porto182,Porto174,1
760,Navio5073,184,26,118855,17.08711391385678,12.320507682113293,20,6,31,2010,CNTR,Porto197,Porto122,0
761,Navio267,226,49,94012,18.79832382821901,12.837569009073379,23,18,102,2022,CNTR,Porto125,Porto135,1
762,Navio360,274,75,151571,18.628014001080828,16.671393030568204,20,19,19,2017,GSM,Porto199,Porto30,1
763,Navio204,250,31,134913,18.9340828122704,12.03616763653591,16,6,35,2018,GS,Porto27,Porto1,1
764,Navio194,196,75,86875,19.80628551777137,13.888962296584802,24,14,10,2004,CG,Porto189,Porto30,1
765,Navio2505,222,38,139399,13.97029964184175,18.48533195851906,29,5,80,2020,CNTR,Porto94,Porto191,0
766,Navio404,274,70,127595,17.65547736907225,14.622211802728959,11,5,56,2016,GS,Porto195,Porto2,1
767,Navio141,256,45,154434,17.650348095078076,17.633170684249297,27,18,24,2009,CG,Porto84,Porto81,1
768,Navio277,294,45,140939,15.970666955229918,19.973332449802,22,16,56,2004,CNTR,Porto160,Porto35,1
769,Navio303,214,80,106052,17.742534113339417,16.18823775169894,19,13,64,2014,GL,Porto46,Porto154,1
770,Navio472,289,30,154201,16.815286722205002,16.025797097754552,20,15,65,2021,CNTR,Porto182,Porto149,1
771,Navio177,183,53,141948,18.63461229242922,15.582889556360609,14,7,115,2006,GS,Porto178,Porto73,1
772,Navio37,230,74,138611,12.384276331488142,14.555717284015795,28,6,50,1998,CNTR,Porto136,Porto115,1
773,Navio240,262,39,95386,17.232294125711306,15.914401581534156,11,19,113,2019,GL,Porto71,Porto19,1
774,Navio4969,217,25,80359,14.092466210151857,15.114539745273621,17,9,87,2015,GSM,Porto24,Porto1,0
775,Navio424,225,73,153058,18.0683844831914,19.18688793223452,10,12,47,2013,GS,Porto70,Porto61,1
776,Navio239,207,66,77496,12.542517052438066,16.3131872599359,16,15,81,2022,GSM,Porto30,Porto89,1
777,Navio1220,186,25,128724,17.201306035768113,13.219747732252852,28,12,75,2010,CG,Porto117,Porto71,0
778,Navio5095,224,50,131480,18.415196549942692,17.97718901981147,15,18,21,2012,GLP,Porto24,Porto50,0
779,Navio1216,207,44,104708,15.543372374704674,14.091034474159033,21,17,91,2006,GS,Porto180,Porto58,0
780,Navio3374,223,45,85871,14.662595316317029,13.744357746695165,17,10,16,2023,GL,Porto72,Porto85,0
781,Navio406,293,29,145836,16.702387857388956,15.372661849537486,15,12,45,2023,CG,Porto122,Porto147,1
782,Navio1322,191,41,152454,14.437242377502484,12.616196209125334,27,15,75,2007,CG,Porto129,Porto134,0
783,Navio365,205,53,143349,19.16687453903638,16.12992694581392,12,5,58,2023,GS,Porto29,Porto72,1
784,Navio2469,199,41,147671,17.44551479592861,13.681818313455693,12,14,98,2007,CNTR,Porto77,Porto26,0
785,Navio272,193,29,119940,16.64524298776972,18.6221120808686,23,6,87,2004,CNTR,Porto2,Porto184,1
786,Navio253,271,69,132645,12.769915494246096,11.808675712687359,20,18,73,1998,GLP,Porto199,Porto127,1
787,Navio4370,209,44,100146,13.213042661852503,14.214607488033966,27,17,102,2012,GLP,Porto56,Porto84,0
788,Navio4391,190,48,121423,12.257537802865004,16.28075929868868,16,8,81,2017,GL,Porto158,Porto169,0
789,Navio191,277,62,142104,12.606411632046715,15.948070708281904,19,19,18,2013,GS,Porto101,Porto102,1
790,Navio5076,217,31,87532,15.212942615448421,17.090004607631446,25,12,118,2006,GL,Porto111,Porto170,0
791,Navio174,263,78,94900,14.757838184370343,15.421936941314444,27,16,61,2023,GS,Porto105,Porto38,1
792,Navio354,284,68,93859,15.404155906638046,12.673942644068443,24,15,77,2000,GSM,Porto195,Porto90,1
793,Navio2044,183,29,105670,15.55845958089758,15.139019221475033,20,16,45,2022,GSM,Porto154,Porto112,0
794,Navio340,250,36,112848,17.894459066159214,12.94812959078911,12,6,52,2008,CG,Porto198,Porto15,1
795,Navio293,192,74,101147,19.52520808973224,18.475898278872652,13,12,19,2023,GL,Porto100,Porto102,1
796,Navio7,286,30,143741,18.622753113449328,17.891123552484764,18,14,11,2016,GL,Porto185,Porto141,1
797,Navio504,243,36,142043,19.04831927583904,12.13587231897147,29,17,60,2013,GL,Porto65,Porto22,1
798,Navio519,203,59,141464,14.446456156173575,15.565795722647259,28,5,37,1999,GL,Porto82,Porto152,1
799,Navio1205,188,38,147703,15.197960182383436,12.542958768914518,11,16,114,2006,CNTR,Porto8,Porto109,0
800,Navio2295,185,48,95947,13.508146531526327,12.956641544219618,29,14,13,2009,CG,Porto136,Porto168,0
801,Navio5520,190,48,81765,16.423859170826976,16.797566919839305,23,6,31,2018,GLP,Porto140,Porto104,0
802,Navio3847,185,34,150219,15.027376051614183,16.079756456355213,17,17,30,2005,GSM,Porto61,Porto104,0
803,Navio371,275,79,154138,19.087949073560086,18.068752208668307,18,12,77,2011,GSM,Porto172,Porto125,1
804,Navio2821,196,38,81489,17.938030779731665,15.742350511573854,26,8,85,2013,GLP,Porto16,Porto100,0
805,Navio4291,224,48,126105,12.696602193763667,14.20842618754752,19,7,44,2019,CNTR,Porto138,Porto148,0
806,Navio1438,200,31,105612,17.581991797611238,14.37940679896855,22,6,74,2022,GLP,Porto106,Porto102,0
807,Navio264,244,36,102065,16.613776189040102,11.665738287081274,19,15,40,2017,CNTR,Porto188,Porto25,1
808,Navio205,291,40,97187,15.520660377933684,12.633209555622438,19,16,37,2013,GLP,Porto25,Porto118,1
809,Navio4472,203,35,126763,13.307836202997802,18.27667084317221,26,12,100,2022,GS,Porto128,Porto4,0
810,Navio5213,225,45,136167,12.539834662392526,12.82745922106975,29,16,26,2015,CG,Porto89,Porto187,0
811,Navio439,183,52,133575,11.626351591856826,17.692313092224904,14,9,10,2016,GS,Porto86,Porto66,1
812,Navio5526,219,36,147772,11.54609715050208,14.374657905701355,14,7,21,2015,CNTR,Porto172,Porto77,0
813,Navio157,282,69,88630,12.594518758090617,12.947480637346823,22,16,40,2015,GS,Porto143,Porto142,1
814,Navio2040,225,46,151322,15.113472861443753,13.74604996413861,14,14,73,2020,GSM,Porto71,Porto133,0
815,Navio5602,207,30,127449,16.502126125527354,14.328324779223767,10,11,100,2019,GLP,Porto29,Porto168,0
816,Navio5751,221,33,94623,18.002302393868565,13.139645628815316,23,16,108,2022,CNTR,Porto14,Porto154,0
817,Navio3331,221,26,110689,12.931203994501418,13.13477972802013,12,11,59,2010,CG,Porto130,Porto27,0
818,Navio5333,206,49,135677,15.153946263094795,17.276351364949043,28,18,22,2015,GSM,Porto169,Porto161,0
819,Navio3022,183,27,144883,16.964363680374706,12.417384912595114,12,12,30,2014,CNTR,Porto173,Porto115,0
820,Navio471,253,63,106736,14.484169086571963,12.772830013151935,13,11,71,2010,CNTR,Porto110,Porto19,1
821,Navio2626,200,47,125860,12.650532339201447,11.52715048414564,13,18,70,2011,CG,Porto197,Porto92,0
822,Navio2213,193,35,77025,14.33683675679614,16.911517992840118,22,16,119,2023,GSM,Porto118,Porto118,0
823,Navio302,186,69,104183,18.708382364098483,16.738595597599545,17,18,100,2004,CG,Porto69,Porto135,1
824,Navio123,247,79,82134,15.482904405064934,11.763869782381867,27,17,82,2017,GL,Porto179,Porto11,1
825,Navio5691,192,26,97924,16.276849134200646,15.520731462783331,11,9,27,2009,CNTR,Porto98,Porto136,0
826,Navio546,203,33,134750,19.480852584148142,15.483197716934402,20,18,51,2020,CNTR,Porto184,Porto182,1
827,Navio3844,213,27,132035,12.090489424084812,18.204339864872786,24,11,52,2015,CNTR,Porto114,Porto81,0
828,Navio3106,199,41,100272,14.632901328565662,17.204416696650785,11,12,45,2017,GLP,Porto92,Porto171,0
829,Navio418,247,78,147925,17.025274908147413,13.60949851210146,23,7,30,2009,CG,Porto107,Porto115,1
830,Navio202,249,50,134524,18.883875472379323,14.55182269836888,17,10,81,2013,GLP,Porto73,Porto6,1
831,Navio336,299,27,101840,17.279517596797465,14.523423707618443,11,7,105,1999,CG,Porto47,Porto22,1
832,Navio510,207,48,155651,19.26759063836763,12.108123774190958,16,14,49,2005,GLP,Porto20,Porto70,1
833,Navio382,279,60,96213,18.94289426495689,13.627526409904462,26,18,53,2006,GL,Porto27,Porto160,1
834,Navio3,300,70,82875,17.432952560528307,12.724259976451076,26,13,117,2010,GS,Porto124,Porto184,1
835,Navio443,236,31,105652,12.948684143928844,15.323746044985354,22,13,10,2005,GS,Porto16,Porto155,1
836,Navio4066,187,32,96068,16.88372068110541,15.230900760966549,24,11,40,2013,GL,Porto98,Porto148,0
837,Navio1152,212,30,117877,13.619298630294896,17.78419867594478,10,9,95,2022,GS,Porto175,Porto22,0
838,Navio467,201,38,87600,12.495167259005493,12.53796462029562,18,16,22,2000,GSM,Porto69,Porto109,1
839,Navio582,222,42,92756,14.015892058963743,11.9038148145888,25,16,40,2011,GL,Porto77,Porto152,0
840,Navio3054,214,26,83877,17.70382548664385,17.583683086014823,25,7,41,2016,GL,Porto137,Porto8,0
841,Navio248,294,63,103938,15.807614350524204,19.005403262642307,28,6,48,2019,CNTR,Porto94,Porto104,1
842,Navio231,215,63,145605,13.267960958961135,18.618007291127952,25,7,33,2007,GS,Porto63,Porto88,1
843,Navio318,188,78,123051,14.61675993401322,16.799716961476797,11,5,110,2012,CNTR,Porto69,Porto166,1
844,Navio4761,213,41,117697,18.417016741831347,17.982000612134158,23,7,75,2010,GLP,Porto103,Porto23,0
845,Navio402,191,43,77389,18.792875005701237,11.962965116169503,13,19,28,1999,GLP,Porto186,Porto111,1
846,Navio1491,193,38,150789,15.738239674445003,16.584984406728246,29,19,20,2019,GS,Porto106,Porto158,0
847,Navio138,295,58,159510,19.8093820655932,11.76309708003928,18,8,70,2018,CNTR,Porto145,Porto117,1
848,Navio538,219,55,79442,12.785360696275925,18.194475403475426,28,11,24,2004,CG,Porto131,Porto70,1
849,Navio3508,214,29,121029,14.29772222358392,16.84887862547497,15,5,99,2017,GLP,Porto193,Porto41,0
850,Navio1343,208,32,101081,13.594194003992417,16.812345809030184,21,16,70,2021,GSM,Porto112,Porto164,0
851,Navio4227,197,40,79456,14.843796604581723,11.606099355933432,15,7,70,2011,CG,Porto7,Porto191,0
852,Navio18,241,63,85608,17.886524165172148,14.382229335553818,26,17,71,2000,GLP,Porto181,Porto102,1
853,Navio3110,221,43,131183,15.2510672451204,16.348472121770136,25,11,69,2010,GL,Porto159,Porto179,0
854,Navio5465,205,37,123391,18.353190482677867,18.366989826546735,14,15,109,2019,GSM,Porto4,Porto81,0
855,Navio227,244,80,159322,13.36262467001614,14.264326270403721,16,14,46,2019,GLP,Porto92,Porto200,1
856,Navio1,227,70,117342,18.6539490206399,16.35250355026089,29,5,45,2021,GL,Porto42,Porto79,1
857,Navio21,222,30,101188,12.892944282801073,12.250839364404898,13,7,33,2000,CNTR,Porto139,Porto40,1
858,Navio162,197,73,157825,20.002418175783063,16.90904275712351,11,5,119,2007,CNTR,Porto9,Porto157,1
859,Navio102,299,52,109152,18.116333766945864,15.303194789940264,10,5,55,2011,GSM,Porto33,Porto67,1
860,Navio5208,220,25,124029,13.025214345057528,15.95389854555306,22,13,45,2018,GL,Porto44,Porto189,0
861,Navio176,237,69,81495,16.16278169902442,14.318360634545403,28,11,42,2017,GLP,Porto16,Porto149,1
862,Navio1277,190,32,152120,16.58853689812018,16.97537662761366,10,5,92,2008,GLP,Porto176,Porto74,0
863,Navio3228,193,45,149014,17.84039593870233,14.446015986208545,21,17,84,2009,CG,Porto129,Porto127,0
864,Navio376,276,80,153941,17.214073565279215,11.679256525223607,21,16,51,2017,CNTR,Porto104,Porto105,1
865,Navio1638,211,29,143814,15.81160438391968,17.381095068063708,17,8,52,2011,GSM,Porto131,Porto32,0
866,Navio281,266,36,95252,18.86498978181376,18.369434963177383,22,8,108,2000,CG,Porto147,Porto144,1
867,Navio1630,195,42,117512,17.19344339852223,14.368416883359918,16,13,33,2017,GS,Porto190,Porto25,0
868,Navio209,187,32,103270,17.795159429577936,16.945324018881642,13,16,24,2018,CG,Porto152,Porto162,0
869,Navio172,185,68,96184,16.002561162501483,16.7076789098505,14,18,101,2006,GS,Porto100,Porto163,1
870,Navio1274,218,38,109168,14.407009176602033,16.348648567955536,11,16,17,2015,GS,Porto108,Porto50,0
871,Navio5583,215,49,118345,12.855785006861826,13.343602055768097,17,11,83,2022,GLP,Porto14,Porto50,0
872,Navio315,217,37,131834,19.221696609618025,18.255649402357292,17,14,105,2004,GL,Porto179,Porto149,1
873,Navio5796,199,40,135880,16.409110543799457,13.09889443141538,23,7,85,2020,GS,Porto22,Porto192,0
874,Navio295,224,78,88405,13.49090553480338,11.533423408614572,16,5,81,2010,CNTR,Porto168,Porto154,1
875,Navio2229,190,46,118391,13.899982277998289,14.942835022340871,23,5,66,2007,CG,Porto68,Porto167,0
876,Navio3623,213,29,128225,14.177223796179076,12.24378583610573,20,17,13,2020,GLP,Porto151,Porto70,0
877,Navio674,213,32,101509,14.885754294177783,13.984009838023375,23,6,46,2008,GL,Porto99,Porto98,0
878,Navio1531,195,28,112156,14.044773516032919,15.244230791088999,28,5,91,2016,CG,Porto145,Porto135,0
879,Navio256,265,60,151630,15.82995384659614,18.348191012188135,23,12,21,2000,CG,Porto189,Porto102,1
880,Navio4271,214,33,137789,16.355610535156615,12.987444030857112,24,5,84,2016,CG,Porto197,Porto17,0
881,Navio335,223,35,146030,12.008494152726644,19.48682819629666,11,17,58,2000,GS,Porto94,Porto187,1
882,Navio3961,223,26,141204,14.25362145279416,15.361556393823982,18,5,85,2021,GLP,Porto167,Porto72,0
883,Navio232,283,33,89744,11.681799604586223,14.266094010995662,21,18,34,1999,GL,Porto35,Porto97,1
884,Navio4952,205,50,102280,17.017737169933074,11.72603534983576,18,11,100,2010,CNTR,Porto170,Porto27,0
885,Navio145,226,62,149686,12.607473723324489,15.082097616620082,15,18,33,2002,GS,Porto55,Porto23,1
886,Navio6377,216,38,132473,17.4253784684359,12.229814397146008,15,19,105,2011,CNTR,Porto5,Porto135,0
887,Navio131,217,42,120440,16.148773132602283,16.89310483551398,10,16,100,2007,GSM,Porto151,Porto128,0
888,Navio5830,200,30,84553,13.408676309043926,13.636076257582843,13,11,106,2019,CNTR,Porto147,Porto111,0
889,Navio394,289,38,142326,14.151853146786047,12.529626266126686,22,15,62,2010,CG,Porto159,Porto76,1
890,Navio373,266,66,90698,19.974472063202867,15.340279093075189,12,9,48,2002,GLP,Porto135,Porto182,1
891,Navio474,231,63,96250,13.6306192613858,15.848379296076466,12,15,40,2020,GL,Porto136,Porto56,1
892,Navio383,274,27,129234,16.528901145881072,16.075037518250184,22,19,96,2013,CNTR,Porto94,Porto114,1
893,Navio103,186,65,146906,11.886439688080426,19.895772731449927,24,6,119,2002,GL,Porto156,Porto154,1
894,Navio4217,199,33,81033,11.630270693344494,13.08650164538091,10,10,65,2015,GS,Porto58,Porto12,0
895,Navio4365,219,34,144302,14.556264685858546,12.53078454425021,28,9,72,2014,CG,Porto109,Porto140,0
896,Navio3366,196,46,94391,15.245433712229982,13.018949949289329,22,11,11,2018,CG,Porto101,Porto35,0
897,Navio4429,184,33,132928,13.771994559957584,11.673806675409809,17,19,115,2011,CG,Porto155,Porto126,0
898,Navio355,195,64,139430,12.359910550378133,14.613284635519467,21,7,14,2006,CG,Porto156,Porto38,1
899,Navio3848,221,32,91378,15.65115815341007,12.326620063028114,11,11,65,2017,GSM,Porto130,Porto176,0
900,Navio5459,221,50,96835,16.314849015255408,13.388384851761407,13,14,68,2008,GSM,Porto168,Porto185,0
901,Navio405,276,66,109442,19.531250537166034,14.857975525355847,17,13,58,2018,GSM,Porto160,Porto2,1
902,Navio245,262,29,129537,16.41571857526051,16.636015215114654,11,17,114,2021,CNTR,Porto189,Porto100,1
903,Navio110,203,74,98584,18.625059556436426,15.119464599562894,28,6,62,2003,GS,Porto86,Porto177,1
904,Navio3580,223,36,77104,15.629710846405029,14.482515146354059,26,15,39,2017,GLP,Porto173,Porto88,0
905,Navio5123,192,38,110737,13.4561702129217,14.784744819799105,23,19,24,2011,GLP,Porto35,Porto132,0
906,Navio3435,212,34,103566,12.335619318560374,16.098680996267383,20,8,19,2018,GLP,Porto129,Porto186,0
907,Navio1797,211,43,136293,15.384576363301852,12.692132883097642,16,17,38,2015,GS,Porto133,Porto17,0
908,Navio3636,196,34,110757,16.85158618929763,12.658895170055224,11,18,24,2011,GL,Porto164,Porto47,0
909,Navio170,287,25,120300,19.171986054554054,18.918386370089184,24,17,31,2020,GS,Porto186,Porto170,1
910,Navio6076,211,38,139901,16.801736128856444,15.354624826327491,11,18,85,2011,GSM,Porto48,Porto33,0
911,Navio3596,218,26,79687,12.578405947267372,18.027670199640834,18,19,73,2008,CNTR,Porto83,Porto67,0
912,Navio4151,185,46,103557,16.66254406585336,15.21906370431197,15,13,108,2007,GLP,Porto36,Porto183,0
913,Navio189,185,26,159844,17.596941518800087,13.148481745912845,16,6,76,2014,GL,Porto143,Porto33,1
914,Navio4767,191,50,81169,11.90377250865765,14.49392017594805,14,13,24,2021,GL,Porto20,Porto94,0
915,Navio499,264,73,113075,19.438253687868563,15.45790223851515,29,17,12,2014,CG,Porto137,Porto51,1
916,Navio437,196,28,150533,16.93733055788072,13.531912160327174,23,17,119,2020,GS,Porto121,Porto170,0
917,Navio4828,183,46,104026,15.149037772578598,13.373394374543818,19,15,97,2019,GSM,Porto184,Porto8,0
918,Navio2472,189,29,96126,15.875478569793886,17.337856311204302,20,15,103,2014,CNTR,Porto147,Porto178,0
919,Navio2942,199,46,133434,12.101676036627921,13.124024267146384,25,7,109,2013,GLP,Porto18,Porto94,0
920,Navio114,262,35,122753,14.493530726687041,17.258311442598604,10,9,52,2020,GL,Porto189,Porto60,1
921,Navio3470,195,26,95511,14.917089594067761,16.575368497607293,18,12,27,2017,GSM,Porto72,Porto31,0
922,Navio59,258,38,105394,17.099853693378066,15.931771743105156,12,5,52,2019,GSM,Porto70,Porto197,1
923,Navio3217,213,47,90044,18.307212765803126,13.337809722163831,13,8,102,2023,GSM,Porto127,Porto193,0
924,Navio2546,220,49,80171,13.577049141376307,17.57863484539449,25,7,88,2013,CNTR,Porto196,Porto196,0
925,Navio3889,186,43,81402,13.465802818807454,16.03131908483678,19,8,84,2011,GL,Porto175,Porto178,0
926,Navio849,208,26,84122,15.604859552451085,13.341616920487933,25,12,15,2014,CG,Porto153,Porto55,0
927,Navio2971,186,38,150976,15.892782129333925,16.48098132766157,12,14,63,2006,GSM,Porto44,Porto85,0
928,Navio322,258,49,79051,16.285777578435873,13.284633695058895,17,16,31,2020,GS,Porto40,Porto150,1
929,Navio6164,191,29,154683,14.102120992643341,17.02962096788945,13,7,113,2020,CG,Porto163,Porto79,0
930,Navio4215,221,39,107806,15.098113069070084,12.339286095154803,19,6,18,2023,GS,Porto107,Porto191,0
931,Navio4502,217,49,153371,17.608285992003026,12.981766712051051,23,18,87,2010,GS,Porto5,Porto93,0
932,Navio106,235,57,135799,15.376874339401464,14.04132068434624,15,15,69,2007,CNTR,Porto192,Porto104,1
933,Navio33,263,68,134082,18.35201642619717,17.385112496378298,19,15,33,2020,GSM,Porto183,Porto130,1
934,Navio4882,214,29,144739,18.440118385040073,11.700434495905471,11,6,36,2018,CNTR,Porto5,Porto71,0
935,Navio35,252,43,103747,18.104582743453307,19.524110889128927,21,17,53,2018,GSM,Porto61,Porto118,1
936,Navio1405,196,34,139661,13.917095334499603,14.205522344726834,28,18,81,2023,GL,Porto69,Porto85,0
937,Navio2413,218,34,100638,11.624665828059078,14.08453059156781,26,11,102,2022,CG,Porto139,Porto20,0
938,Navio144,297,37,84050,19.061219826230086,13.34463272166627,17,13,19,2009,GSM,Porto18,Porto198,1
939,Navio298,229,47,87638,14.95358398684286,11.748191762653832,11,7,35,2005,GL,Porto32,Porto94,1
940,Navio545,248,52,128518,19.863983558657452,12.29132305334867,16,8,29,2009,CNTR,Porto159,Porto157,1
941,Navio119,232,77,133939,13.798925763980565,16.816977967591317,25,17,29,2015,CG,Porto197,Porto61,1
942,Navio3785,191,40,140924,18.269268179510824,15.962855521977534,21,13,58,2005,GLP,Porto112,Porto191,0
943,Navio5124,216,33,116335,16.542916171285405,17.877023029711523,29,12,39,2016,GS,Porto97,Porto94,0
944,Navio390,183,28,117733,18.617605254497494,13.20014863131083,21,10,22,2008,GLP,Porto193,Porto117,1
945,Navio410,255,69,141205,18.62060770233331,12.182611503549724,28,12,102,2002,GSM,Porto44,Porto67,1
946,Navio307,228,31,102149,15.457080201817126,19.299606035148923,11,10,42,1998,GLP,Porto90,Porto3,1
947,Navio962,188,36,138406,12.530175027309753,17.2168415435962,13,7,111,2010,GL,Porto162,Porto181,0
948,Navio5493,193,48,116872,15.757779369345801,14.354911041362454,13,18,74,2018,GL,Porto140,Porto24,0
949,Navio2497,215,34,105954,14.99196454021191,11.704888694762111,27,15,26,2022,GLP,Porto90,Porto82,0
950,Navio228,266,50,85458,19.04682685478631,14.246913194745508,12,6,97,1999,GL,Porto83,Porto183,1
951,Navio452,293,59,122699,15.993922607531463,16.101632612662236,27,7,113,2023,GL,Porto67,Porto135,1
952,Navio344,213,58,82199,14.767201150608368,16.785053271343116,19,14,69,2002,CG,Porto93,Porto87,1
953,Navio389,241,77,106258,15.491004269554137,11.927506613373728,28,5,72,2004,GL,Porto132,Porto175,1
954,Navio2594,188,25,146285,12.530418125666243,17.90832389670289,12,7,52,2013,GLP,Porto162,Porto172,0
955,Navio445,187,26,123584,12.960146866652124,19.41980892376892,20,9,65,2005,GSM,Porto13,Porto129,1
956,Navio1156,183,43,91900,13.832884933656713,14.568876846825695,29,14,117,2019,GS,Porto17,Porto28,0
957,Navio846,217,32,97725,16.928972526218786,14.373528877745589,21,10,79,2016,CG,Porto130,Porto91,0
958,Navio362,222,55,153899,18.113003625912192,14.834052377439352,16,9,32,2021,CG,Porto159,Porto168,1
959,Navio387,264,67,125470,13.06229007869514,13.731587301611148,24,9,52,1998,CG,Porto73,Porto68,1
960,Navio324,252,59,98503,15.552980287449166,11.586027399291075,27,8,117,2007,CNTR,Porto143,Porto68,1
961,Navio3129,217,37,147688,17.604750724076077,11.970383371140235,14,7,15,2019,GSM,Porto178,Porto33,0
962,Navio8,192,27,110961,16.34253046755058,18.502724380699018,10,11,84,1998,GSM,Porto99,Porto171,1
963,Navio5454,223,31,97211,15.963879034208926,16.9510144015026,17,11,40,2013,GS,Porto180,Porto162,0
964,Navio5176,214,42,148105,13.535319405779122,17.444774483618513,28,6,36,2016,CNTR,Porto145,Porto87,0
965,Navio386,290,79,147840,12.127799591450025,11.750893672454065,12,14,64,2010,GLP,Porto74,Porto191,1
966,Navio412,270,50,94892,18.078833569907832,19.382486082687937,12,5,22,2012,GLP,Porto125,Porto160,1
967,Navio2223,206,34,141512,16.337480830351826,15.441988448531676,18,19,82,2005,GLP,Porto18,Porto99,0
968,Navio3658,192,45,126734,18.136448292827446,16.373213088966097,23,7,39,2021,GL,Porto161,Porto142,0
969,Navio6270,188,32,152900,14.054426418599917,13.927486782694068,12,19,117,2009,GSM,Porto132,Porto16,0
970,Navio468,228,51,138502,14.15153383829923,19.451465899684166,14,6,83,2004,GL,Porto35,Porto31,1
971,Navio5100,208,37,136009,12.842900522947994,12.906482186099229,15,19,35,2010,GSM,Porto18,Porto80,0
972,Navio524,210,47,76664,15.637629809636366,16.322127455176943,25,10,52,2021,CNTR,Porto110,Porto165,0
973,Navio151,245,59,130939,13.36469380512549,16.34973563952316,27,6,16,2009,GL,Porto75,Porto155,1
974,Navio541,300,42,138502,18.655468279650933,13.592437822344676,21,11,21,2008,CG,Porto131,Porto11,1
975,Navio411,254,45,129946,14.703124811849127,16.941121724675263,13,11,31,2009,GL,Porto2,Porto86,1
976,Navio3302,196,41,127238,17.56637480267277,14.745276720205243,17,14,26,2013,GLP,Porto132,Porto129,0
977,Navio457,288,70,115676,13.247597636396874,14.124934214729233,14,6,49,2003,CG,Porto87,Porto87,1
978,Navio514,232,25,131319,14.226049420447957,19.459682297066756,25,16,78,2021,GL,Porto118,Porto177,1
979,Navio334,274,32,130157,17.46026105038912,15.181315909642752,10,7,12,2023,GLP,Porto16,Porto165,1
980,Navio1664,199,47,105763,16.948786346813414,13.585885878479194,20,11,41,2022,CNTR,Porto194,Porto64,0
981,Navio522,240,58,148868,16.431183378743683,13.88949403950296,22,5,72,2018,GL,Porto13,Porto67,1
982,Navio156,229,50,97700,11.890948318528933,12.119441838293831,23,18,76,2005,CG,Porto162,Porto189,1
983,Navio3395,224,36,82853,13.102469736671084,11.61650676583563,13,14,36,2014,GS,Porto97,Porto101,0
984,Navio273,237,55,118853,19.86438808214897,13.051254229491215,15,12,62,2021,GS,Porto178,Porto12,1
985,Navio190,186,78,111579,19.878347816924354,12.322883850154057,20,5,94,2022,GLP,Porto120,Porto51,1
986,Navio444,194,37,156258,13.883244458352126,17.414258376584208,25,10,31,2016,GSM,Porto173,Porto14,1
987,Navio3179,208,43,116813,18.4977568237458,14.97018557136019,15,11,93,2006,CNTR,Porto82,Porto120,0
988,Navio201,209,68,152731,19.68917559373709,17.139517968125617,23,12,71,2012,GS,Porto95,Porto34,1
989,Navio88,265,34,146926,13.99276165076572,19.479850462444368,26,19,87,2015,GL,Porto141,Porto199,1
990,Navio258,186,27,85515,15.397442726207162,18.205264653529767,10,14,66,2003,GSM,Porto173,Porto200,1
991,Navio136,225,30,83068,16.064720105858573,19.822824023064516,17,18,88,2011,GL,Porto175,Porto64,1
992,Navio80,248,56,83825,15.403537539715515,13.861626314415869,28,14,32,2017,GLP,Porto109,Porto51,1
993,Navio105,283,58,143328,19.857222392525706,16.440377249397464,25,13,97,2002,GS,Porto33,Porto116,1
994,Navio260,259,26,158882,18.930219742708065,17.672558041933133,29,10,53,2004,GSM,Porto172,Porto101,1
995,Navio2813,184,25,131730,17.54687041434834,17.913528119222367,19,8,21,2021,CG,Porto171,Porto137,0
996,Navio1226,209,34,117906,17.990231470818973,11.73760190290588,19,8,22,2006,GSM,Porto180,Porto96,0
997,Navio244,237,35,80971,14.481162062357248,12.888097968503347,16,8,110,2010,GLP,Porto139,Porto108,1
998,Navio4706,222,30,135204,14.676258711844238,18.442862019053752,21,15,100,2012,GL,Porto52,Porto84,0
999,Navio153,277,60,122750,15.304573555287972,12.389986479089016,25,15,115,2013,GS,Porto138,Porto154,1
