,Nome,LOA (m),Boca (m),DWT (ton),Calado de Entrada (m),Calado de Saída (m),Calado Aéreo (m),Pontal (m),Tamanho de Lança (m),Ano de Construção,Tipo do Navio,Último Porto,Próximo Porto,Situação
951,Navio2252,40,10,57885,16,11,23,14,35,2017,GL,Porto55,Porto195,0
952,Navio3537,57,17,36094,16,10,22,14,22,2016,GLP,Porto28,Porto159,0
953,Navio2926,15,7,106392,12,10,29,9,63,2006,GLP,Porto141,Porto39,0
954,Navio2070,44,7,35310,18,18,26,16,21,2016,CG,Porto42,Porto159,0
955,Navio2891,19,6,71578,12,15,18,5,118,2018,CNTR,Porto126,Porto50,0
956,Navio3922,44,9,57341,14,16,23,14,48,2017,GSM,Porto188,Porto193,0
957,Navio3892,33,16,86493,12,16,14,5,10,2014,CNTR,Porto150,Porto195,0
958,Navio2837,39,14,42038,12,16,30,18,19,2021,GLP,Porto51,Porto40,0
959,Navio3289,27,16,112167,11,12,34,8,18,2019,CG,Porto100,Porto183,0
960,Navio3577,17,8,115507,14,8,29,11,82,2007,GLP,Porto124,Porto173,0
961,Navio3950,33,17,110074,12,19,24,17,28,2006,GL,Porto99,Porto69,1
962,Navio3945,29,12,58963,17,18,10,6,111,2005,GS,Porto85,Porto12,1
963,Navio3845,35,9,190792,19,17,11,6,116,2017,GS,Porto106,Porto79,1
964,Navio3836,58,7,56716,17,15,13,8,104,2016,GSM,Porto13,Porto175,0
965,Navio2201,44,13,136940,8,9,31,5,65,2018,GS,Porto23,Porto99,0
966,Navio3551,19,16,67735,12,18,19,12,54,2018,CNTR,Porto164,Porto10,0
967,Navio3762,19,12,132710,12,16,32,14,57,2009,GSM,Porto191,Porto198,0
968,Navio3801,35,10,186757,11,10,32,15,31,2019,GSM,Porto132,Porto192,1
969,Navio3527,55,17,93420,15,17,29,7,22,2014,CNTR,Porto190,Porto156,0
970,Navio2168,36,13,113896,18,17,32,19,39,2016,GS,Porto105,Porto184,0
971,Navio2613,56,16,118403,10,17,11,9,118,2018,GL,Porto8,Porto155,0
972,Navio2332,31,14,90996,18,9,12,19,44,2014,GLP,Porto187,Porto181,0
973,Navio3867,38,14,138609,14,8,16,19,40,2008,CNTR,Porto116,Porto195,0
974,Navio3615,33,7,39871,15,18,23,13,10,2016,GSM,Porto49,Porto160,0
975,Navio3823,58,10,56105,8,18,12,12,14,2008,CNTR,Porto145,Porto2,0
976,Navio2962,22,12,153109,13,8,22,11,97,2015,GLP,Porto50,Porto161,0
977,Navio2347,59,8,85477,18,12,17,15,27,2007,GLP,Porto120,Porto152,0
978,Navio3851,58,13,117330,15,11,17,17,34,2014,GS,Porto77,Porto163,0
979,Navio3431,37,15,76345,15,13,22,14,71,2009,CG,Porto159,Porto63,0
980,Navio3786,58,17,99149,13,14,22,12,58,2013,GLP,Porto171,Porto21,0
981,Navio3658,44,7,183288,19,12,11,14,116,2005,GL,Porto29,Porto194,1
982,Navio2835,35,7,127348,10,15,19,8,75,2021,CG,Porto77,Porto173,0
983,Navio3002,18,13,96566,8,14,25,7,110,2022,GLP,Porto173,Porto53,0
984,Navio3912,37,7,51484,16,19,14,12,117,2018,GS,Porto169,Porto116,1
985,Navio3891,55,14,158853,18,18,21,13,14,2019,GL,Porto152,Porto142,1
986,Navio2878,45,15,78087,10,8,23,9,23,2011,CNTR,Porto97,Porto20,0
987,Navio3529,48,6,87311,8,8,30,5,72,2010,GLP,Porto57,Porto183,0
988,Navio3822,26,17,115628,10,19,33,6,112,2002,GLP,Porto157,Porto87,1
989,Navio2110,55,11,129414,13,11,10,14,18,2013,CG,Porto139,Porto170,0
990,Navio3069,56,15,101234,9,13,30,18,45,2020,GL,Porto165,Porto16,0
991,Navio3990,40,13,176905,19,14,34,7,87,2015,GSM,Porto97,Porto158,1
992,Navio2555,45,16,114927,9,13,31,11,108,2011,CNTR,Porto13,Porto161,0
993,Navio2760,43,13,133577,14,8,30,11,37,2013,GL,Porto199,Porto85,0
994,Navio3372,43,13,91064,14,9,31,17,107,2016,GSM,Porto165,Porto75,0
995,Navio2117,22,16,131968,10,8,10,17,82,2007,GS,Porto23,Porto189,0
996,Navio3190,18,6,50662,18,15,12,13,103,2008,GLP,Porto60,Porto31,0
997,Navio2496,59,10,131855,16,11,16,6,92,2007,GS,Porto113,Porto143,0
998,Navio2429,26,11,114065,11,10,17,6,36,2015,CNTR,Porto138,Porto82,0
999,Navio3287,17,10,126645,13,11,14,17,39,2015,GL,Porto11,Porto140,0
